,ATVI_x,ADBE_x,AMD_x,ALXN_x,ALGN_x,GOOGL_x,GOOG_x,AMZN_x,AEP_x,AMGN_x,ADI_x,ANSS_x,AAPL_x,AMAT_x,ASML_x,ADSK_x,ADP_x,BIDU_x,BIIB_x,BKNG_x,AVGO_x,CDNS_x,CDW_x,CERN_x,CHTR_x,CHKP_x,CTAS_x,CSCO_x,CTSH_x,CMCSA_x,CPRT_x,COST_x,CSX_x,DXCM_x,DLTR_x,EBAY_x,EA_x,EXC_x,FB_x,FAST_x,FISV_x,GILD_x,IDXX_x,ILMN_x,INCY_x,INTC_x,INTU_x,ISRG_x,JD_x,KDP_x,KLAC_x,LRCX_x,LULU_x,MAR_x,MRVL_x,MTCH_x,MXIM_x,MELI_x,MCHP_x,MU_x,MSFT_x,MDLZ_x,MNST_x,NTES_x,NFLX_x,NVDA_x,NXPI_x,ORLY_x,PCAR_x,PAYX_x,PEP_x,QCOM_x,REGN_x,ROST_x,SGEN_x,SIRI_x,SWKS_x,SPLK_x,SBUX_x,SNPS_x,TMUS_x,TSLA_x,TXN_x,TCOM_x,VRSN_x,VRSK_x,VRTX_x,WBA_x,WDAY_x,XEL_x,XLNX_x
SPLK_y,0.0857,0.015066666666666667,0.05213333333333333,0.08636666666666666,0.11573333333333331,0.065,0.07103333333333334,0.06536666666666667,0.06073333333333333,0.10636666666666666,0.024566666666666667,0.1741,0.0332,0.18713333333333335,0.09456666666666667,0.01676666666666667,0.08120000000000001,0.18416666666666667,0.1394,0.2459,0.014233333333333334,0.07733333333333334,0.13616666666666666,0.15716666666666665,0.0436,0.12293333333333334,0.062266666666666665,0.010666666666666666,0.05296666666666667,0.12823333333333334,0.0296,0.0063,0.048999999999999995,0.07583333333333332,0.011066666666666664,0.20996666666666666,0.14876666666666666,0.118,0.0699,0.16396666666666668,0.11813333333333333,0.27666666666666667,0.04786666666666667,0.2172333333333333,0.0069,0.10406666666666665,0.0547,0.1552,0.022900000000000004,0.07663333333333333,0.1471,0.1184,0.14883333333333335,0.03373333333333333,0.011133333333333334,0.1551,0.06223333333333333,0.11313333333333335,0.0045,0.07903333333333333,0.038566666666666666,0.26593333333333335,0.10096666666666665,0.03306666666666667,0.009300000000000001,0.05906666666666666,0.07303333333333333,0.0301,0.08846666666666665,0.0096,0.2436,0.0002333333333333333,0.00046666666666666666,0.1294,0.08003333333333333,0.03333333333333333,0.0030666666666666668,1.0,0.019600000000000003,0.13993333333333335,0.011099999999999999,0.0128,0.10600000000000002,0.08343333333333335,0.04196666666666667,0.1082,0.031266666666666665,0.1815,0.0838,0.123,0.006333333333333333
SWKS_y,0.2183333333333333,0.0006333333333333333,0.034133333333333335,0.027866666666666668,0.05683333333333334,0.024966666666666665,0.0262,0.002766666666666667,0.05516666666666666,0.13166666666666665,0.24760000000000001,0.03643333333333334,0.12136666666666666,0.0602,0.12693333333333331,0.012733333333333333,0.08009999999999999,0.13303333333333334,0.0453,0.23970000000000002,0.10883333333333334,0.15076666666666666,0.1688666666666667,0.08386666666666666,0.05559999999999999,0.022833333333333334,0.007666666666666666,0.060566666666666664,0.05383333333333334,0.04826666666666666,0.10613333333333332,0.07273333333333333,0.0228,0.024999999999999998,0.026866666666666667,0.03566666666666667,0.2618666666666667,0.1932,0.020733333333333333,0.2216,0.082,0.1975,0.008933333333333333,0.10343333333333332,0.1906,0.23680000000000004,0.24693333333333334,0.041666666666666664,0.007233333333333334,0.0467,0.05243333333333333,0.09093333333333332,0.03696666666666667,0.018333333333333333,0.0861,0.023633333333333336,0.28986666666666666,0.05349999999999999,0.20756666666666665,0.014633333333333333,0.08783333333333333,0.09246666666666666,0.14303333333333332,0.1358,0.055933333333333335,0.2820333333333333,0.013766666666666665,0.056499999999999995,0.20463333333333333,0.12693333333333331,0.08793333333333332,0.04086666666666667,0.04303333333333333,0.008433333333333333,0.059699999999999996,0.03673333333333333,1.0,0.0157,0.05383333333333332,0.07866666666666666,0.056433333333333335,0.09899999999999999,0.2864,0.011500000000000002,0.04073333333333334,0.0051333333333333335,0.023066666666666666,0.4197666666666667,0.04663333333333333,0.0067666666666666665,0.058166666666666665
TCOM_y,0.0454,0.026733333333333335,0.06046666666666667,0.08576666666666667,0.24316666666666667,0.12996666666666667,0.16230000000000003,0.1917333333333333,0.0947,0.19363333333333332,0.1744,0.009833333333333335,0.038933333333333334,0.11676666666666667,0.24323333333333333,0.21883333333333332,0.17066666666666666,0.11643333333333333,0.17016666666666666,0.0577,0.19233333333333333,0.04563333333333334,0.03356666666666667,0.0021,0.10003333333333332,0.0068,0.0092,0.3068666666666667,0.044366666666666665,0.023366666666666664,0.13233333333333333,0.17930000000000001,0.3115,0.16326666666666667,0.0704,0.09399999999999999,0.12739999999999999,0.09226666666666666,0.04056666666666667,0.1863,0.09489999999999998,0.1867,0.041666666666666664,0.015933333333333334,0.07456666666666666,0.029733333333333334,0.06086666666666667,0.14459999999999998,0.027533333333333337,0.1343,0.11223333333333334,0.17,0.31270000000000003,0.0669,0.14509999999999998,0.0781,0.1996,0.15243333333333334,0.1811666666666667,0.12143333333333334,0.2537666666666667,0.07843333333333334,0.043000000000000003,0.1143,0.2633333333333333,0.054966666666666664,0.02563333333333333,0.07413333333333334,0.32,0.15093333333333334,0.06026666666666666,0.33416666666666667,0.0029,0.1084,0.03656666666666667,0.16626666666666665,0.05963333333333334,0.12026666666666667,0.08146666666666667,0.033133333333333334,0.032466666666666665,0.25733333333333336,0.47796666666666665,1.0,0.1645,0.06886666666666666,0.026866666666666667,0.024533333333333334,0.17213333333333333,0.028633333333333334,0.021333333333333333
TMUS_y,0.03956666666666667,0.035366666666666664,0.03456666666666667,0.006533333333333333,0.051,0.1612333333333333,0.11413333333333332,0.04443333333333333,0.14616666666666667,0.06723333333333333,0.054766666666666665,0.10400000000000002,0.02806666666666667,0.0411,0.11996666666666668,0.08389999999999999,0.10106666666666668,0.03526666666666667,0.008100000000000001,0.06549999999999999,0.11556666666666666,0.017866666666666666,0.17706666666666668,0.025533333333333328,0.08656666666666667,0.16036666666666666,0.0166,0.12060000000000003,0.010533333333333334,0.1877333333333333,0.040466666666666665,0.05333333333333332,0.07446666666666667,0.033966666666666666,0.0794,0.21076666666666666,0.11163333333333332,0.05983333333333333,0.04203333333333333,0.1759666666666667,0.04856666666666667,0.0026666666666666666,0.015066666666666667,0.054733333333333335,0.05933333333333333,0.2033,0.1566,0.3873,0.05156666666666667,0.050266666666666675,0.2869333333333333,0.23793333333333333,0.0105,0.16463333333333333,0.056933333333333336,0.08166666666666668,0.0721,0.03353333333333333,0.11230000000000001,0.2031666666666667,0.09129999999999999,0.0101,0.06160000000000001,0.26053333333333334,0.07063333333333334,0.21116666666666664,0.11276666666666667,0.2174666666666667,0.07663333333333333,0.07789999999999998,0.03816666666666666,0.2562,0.03436666666666666,0.009066666666666666,0.08313333333333334,0.23963333333333336,0.14256666666666667,0.13083333333333333,0.0183,0.021633333333333334,1.0,0.027933333333333334,0.14633333333333334,0.014866666666666667,0.2503666666666667,0.24103333333333332,0.11159999999999999,0.24733333333333332,0.06313333333333333,0.06406666666666666,0.009566666666666666
TSLA_y,0.11653333333333332,0.0129,0.10593333333333332,0.17020000000000002,0.1556,0.0882,0.08896666666666665,0.0353,0.06096666666666667,0.0703,0.04946666666666666,0.09243333333333333,0.2342666666666667,0.012433333333333333,0.108,0.0732,0.2366666666666667,0.3338666666666667,0.027533333333333337,0.11413333333333335,0.03563333333333333,0.08136666666666666,0.0863,0.027800000000000002,0.12283333333333335,0.0541,0.009233333333333333,0.0703,0.046933333333333334,0.08606666666666667,0.053799999999999994,0.016233333333333332,0.24716666666666665,0.0468,0.04936666666666667,0.23913333333333334,0.18946666666666667,0.22913333333333333,0.13433333333333333,0.024866666666666665,0.014933333333333333,0.14046666666666666,0.16176666666666667,0.06616666666666667,0.13816666666666666,0.10833333333333334,0.16176666666666667,0.07363333333333333,0.062400000000000004,0.36433333333333334,0.0014999999999999998,0.0172,0.11176666666666667,0.13549999999999998,0.06673333333333333,0.040100000000000004,0.09716666666666667,0.007233333333333332,0.0276,0.10533333333333333,0.024966666666666668,0.12153333333333334,0.031233333333333335,0.08213333333333334,0.08093333333333334,0.12913333333333335,0.05786666666666667,0.14403333333333332,0.08700000000000001,0.2048333333333333,0.028133333333333333,0.06753333333333333,0.05586666666666667,0.06983333333333333,0.09300000000000001,0.0354,0.068,0.08176666666666667,0.0051,0.13449999999999998,0.1525,1.0,0.03733333333333333,0.0492,0.04903333333333334,0.015600000000000001,0.02513333333333333,0.010133333333333333,0.19353333333333333,0.09563333333333335,0.02526666666666667
TXN_y,0.10366666666666667,0.06323333333333334,0.0036000000000000003,0.1751,0.14073333333333335,0.015433333333333332,0.02816666666666667,0.09973333333333333,0.004966666666666667,0.026300000000000004,0.08326666666666667,0.036033333333333334,0.04123333333333334,0.08513333333333334,0.09100000000000001,0.05433333333333334,0.005633333333333333,0.07683333333333332,0.2694666666666667,0.1282,0.02753333333333333,0.0478,0.2006,0.30983333333333335,0.14443333333333333,0.014866666666666667,0.017866666666666666,0.12296666666666667,0.007533333333333334,0.032433333333333335,0.204,0.06946666666666666,0.15086666666666668,0.0018666666666666666,0.26409999999999995,0.03623333333333333,0.1657,0.10023333333333334,0.0414,0.0773,0.06796666666666666,0.05873333333333334,0.08716666666666667,0.24949999999999997,0.09483333333333333,0.10936666666666665,0.044566666666666664,0.0914,0.018233333333333334,0.11996666666666665,0.0768,0.03426666666666667,0.2064,0.15726666666666667,0.27240000000000003,0.012433333333333333,0.15943333333333334,0.0238,0.12123333333333335,0.22163333333333332,0.17723333333333333,0.2574666666666667,0.09083333333333334,0.03133333333333333,0.14496666666666666,0.1464,0.09079999999999999,0.027433333333333334,0.015333333333333332,0.0051333333333333335,0.0019,0.1179,0.023266666666666668,0.03806666666666667,0.002,0.06763333333333334,0.03863333333333333,0.057133333333333335,0.08003333333333333,0.0478,0.13759999999999997,0.006933333333333333,1.0,0.009566666666666666,0.0359,0.135,0.09236666666666667,0.07976666666666667,0.029633333333333334,0.017333333333333333,0.1769333333333333
VRSK_y,0.04733333333333333,0.24503333333333333,0.09323333333333333,0.09796666666666666,0.1850333333333333,0.08093333333333334,0.05876666666666666,0.17683333333333331,0.06053333333333333,0.1401,0.12556666666666666,0.19033333333333333,0.04416666666666667,0.1119,0.036833333333333336,0.16823333333333335,0.16540000000000002,0.1584,0.009800000000000001,0.19246666666666667,0.030800000000000004,0.0219,0.13999999999999999,0.26839999999999997,0.21373333333333333,0.024733333333333333,0.3022333333333333,0.04826666666666666,0.019366666666666667,0.0636,0.005666666666666667,0.28336666666666666,0.18730000000000002,0.0964,0.1408,0.13266666666666668,0.21963333333333335,0.14703333333333332,0.10916666666666668,0.13623333333333332,0.041166666666666664,0.19726666666666667,0.10830000000000001,0.15706666666666666,0.2662,0.0036999999999999997,0.0802,0.1701,0.1054,0.07496666666666667,0.09536666666666666,0.24373333333333333,0.2652666666666667,0.25733333333333336,0.12216666666666669,0.09373333333333334,0.07073333333333333,0.07010000000000001,0.09653333333333332,0.0358,0.0164,0.20856666666666668,0.14666666666666667,0.1601,0.2489,0.31583333333333335,0.06956666666666667,0.13163333333333335,0.27226666666666666,0.27453333333333335,0.0074333333333333335,0.24239999999999998,0.2508666666666666,0.1871333333333333,0.11259999999999999,0.09823333333333334,0.08170000000000001,0.1830333333333333,0.007133333333333334,0.015233333333333333,0.04293333333333333,0.1343,0.027266666666666665,0.10143333333333333,0.07223333333333333,1.0,0.20143333333333335,0.07553333333333334,0.32439999999999997,0.09546666666666666,0.05366666666666667
VRSN_y,0.04649999999999999,0.05803333333333333,0.08016666666666666,0.03133333333333333,0.004666666666666667,0.009566666666666666,0.0095,0.0421,0.08043333333333333,0.0768,0.11383333333333334,0.07916666666666668,0.0126,0.036333333333333336,0.016466666666666668,0.11596666666666666,0.22250000000000003,0.11549999999999999,0.028066666666666667,0.25816666666666666,0.0746,0.013,0.15946666666666667,0.09693333333333333,0.2105,0.009933333333333334,0.22690000000000002,0.029066666666666668,0.06160000000000001,0.0785,0.11813333333333333,0.12943333333333332,0.08243333333333333,0.03416666666666667,0.06733333333333333,0.0322,0.024966666666666665,0.03663333333333333,0.024700000000000003,0.0771,0.16920000000000002,0.02696666666666667,0.11416666666666668,0.002466666666666667,0.05203333333333333,0.09103333333333334,0.11240000000000001,0.012133333333333335,0.015466666666666665,0.02753333333333333,0.03623333333333333,0.07683333333333332,0.0324,0.037733333333333334,0.07713333333333333,0.06626666666666667,0.18426666666666666,0.007633333333333332,0.14146666666666666,0.11973333333333334,0.1362,0.1188,0.19233333333333333,0.007799999999999999,0.08170000000000001,0.15933333333333333,0.11309999999999999,0.15153333333333335,0.042166666666666665,0.26413333333333333,0.004666666666666667,0.1203,0.06269999999999999,0.09413333333333333,0.016066666666666667,0.11776666666666667,0.0336,0.0183,0.017133333333333334,0.03386666666666666,0.027466666666666667,0.34156666666666674,0.20166666666666666,0.030399999999999996,1.0,0.1465,0.016300000000000002,0.28873333333333334,0.0247,0.23929999999999998,0.02323333333333333
VRTX_y,0.21036666666666667,0.009533333333333333,0.06556666666666666,0.09633333333333334,0.15646666666666667,0.2412,0.22306666666666666,0.0727,0.0010666666666666665,0.013,0.11683333333333334,0.08696666666666665,0.05896666666666667,0.022766666666666668,0.05620000000000001,0.05430000000000001,0.1233,0.18636666666666668,0.08856666666666667,0.09503333333333334,0.05736666666666667,0.08906666666666667,0.056033333333333324,0.03666666666666667,0.0357,0.030866666666666667,0.0028,0.1008,0.10313333333333334,0.2057333333333333,0.10276666666666667,0.15626666666666666,0.17156666666666667,0.0412,0.061900000000000004,0.17203333333333334,0.07196666666666666,0.074,0.04356666666666667,0.0484,0.09933333333333333,0.3304,0.0947,0.18823333333333334,0.1525,0.2316,0.28873333333333334,0.05363333333333333,0.0487,0.1899666666666667,0.057666666666666665,0.07443333333333334,0.023366666666666664,0.039266666666666665,0.028933333333333335,0.11606666666666667,0.06576666666666665,0.1898,0.1348,0.23516666666666663,0.2654,0.24716666666666665,0.04093333333333333,0.19076666666666664,0.1413,0.0891,0.035866666666666665,0.12346666666666666,0.063,0.07243333333333334,0.10803333333333333,0.23263333333333333,0.04463333333333333,0.03423333333333333,0.0464,0.2066,0.152,0.1328,0.0007666666666666667,0.07856666666666667,0.034866666666666664,0.012166666666666666,0.0326,0.08906666666666667,0.005133333333333333,0.008166666666666668,1.0,0.05993333333333334,0.21933333333333335,0.0005333333333333333,0.12736666666666666
WBA_y,0.12183333333333334,0.0344,0.037399999999999996,0.09623333333333334,0.15486666666666668,0.1575,0.16556666666666667,0.045533333333333335,0.04663333333333333,0.1054,0.24253333333333335,0.09463333333333333,0.33736666666666665,0.22619999999999998,0.14070000000000002,0.0853,0.06216666666666667,0.06286666666666667,0.0982,0.11609999999999998,0.14173333333333335,0.3211333333333333,0.055499999999999994,0.19293333333333332,0.05406666666666667,0.1125,0.19283333333333333,0.059133333333333336,0.31243333333333334,0.018799999999999997,0.07386666666666668,0.1033,0.024800000000000003,0.15003333333333332,0.23323333333333332,0.05296666666666666,0.0569,0.11706666666666667,0.36673333333333336,0.07836666666666667,0.047599999999999996,0.31156666666666666,0.33630000000000004,0.21143333333333336,0.16966666666666666,0.27086666666666664,0.042366666666666664,0.2588333333333333,0.12883333333333333,0.05056666666666667,0.2588333333333333,0.24453333333333335,0.1848,0.028633333333333334,0.2127,0.19526666666666667,0.22166666666666668,0.07326666666666666,0.19330000000000003,0.19696666666666665,0.16213333333333332,0.13233333333333333,0.2724,0.08316666666666667,0.07606666666666667,0.25733333333333336,0.12236666666666667,0.13513333333333333,0.09086666666666665,0.028266666666666666,0.11283333333333334,0.30643333333333334,0.2443666666666667,0.12603333333333333,0.0827,0.18733333333333335,0.21083333333333332,0.20906666666666665,0.11576666666666667,0.15733333333333333,0.18633333333333335,0.1546,0.14033333333333334,0.15296666666666667,0.07243333333333334,0.0704,0.21473333333333333,1.0,0.10456666666666665,0.11323333333333334,0.23343333333333335
WDAY_y,0.0433,0.10046666666666666,0.1501333333333333,0.2314333333333333,0.035666666666666666,0.06153333333333333,0.05463333333333333,0.2581333333333333,0.04246666666666666,0.1284,0.040233333333333336,0.03986666666666667,0.2003666666666667,0.016900000000000002,0.1358333333333333,0.010066666666666666,0.07386666666666666,0.10593333333333334,0.2738,0.062099999999999995,0.14763333333333334,0.17686666666666664,0.2779333333333333,0.0676,0.05316666666666667,0.32403333333333334,0.0183,0.0167,0.055966666666666665,0.06183333333333333,0.12833333333333333,0.11696666666666666,0.20619999999999997,0.14736666666666665,0.044533333333333334,0.0824,0.10353333333333332,0.0019,0.06583333333333333,0.07716666666666668,0.05350000000000001,0.1655,0.2321333333333333,0.09106666666666667,0.0497,0.10633333333333334,0.0886,0.25753333333333334,0.16749999999999998,0.28076666666666666,0.08113333333333334,0.030666666666666665,0.0816,0.08063333333333333,0.1940666666666667,0.03406666666666667,0.12019999999999999,0.026066666666666665,0.1744,0.18536666666666668,0.17656666666666665,0.029699999999999994,0.2533666666666667,0.001,0.14959999999999998,0.15986666666666668,0.13803333333333334,0.31056666666666666,0.12123333333333335,0.0775,0.09836666666666667,0.08660000000000001,0.040433333333333335,0.012066666666666665,0.12443333333333333,0.15313333333333332,0.054966666666666664,0.23346666666666668,0.0487,0.034866666666666664,0.029766666666666663,0.0968,0.12446666666666667,0.015566666666666666,0.2516,0.08793333333333332,0.08046666666666667,0.09033333333333332,1.0,0.0074333333333333335,0.0174
XEL_y,0.17833333333333334,0.03843333333333333,0.14176666666666668,0.046599999999999996,0.09543333333333333,0.02523333333333333,0.05906666666666666,0.09196666666666665,0.03183333333333333,0.15109999999999998,0.015866666666666668,0.061,0.07336666666666666,0.0299,0.049499999999999995,0.10753333333333331,0.17843333333333333,0.13013333333333332,0.2094666666666667,0.10593333333333332,0.020033333333333334,0.014433333333333334,0.1325,0.11349999999999999,0.0329,0.0172,0.22673333333333334,0.2434333333333333,0.008733333333333333,0.10126666666666666,0.12240000000000001,0.23376666666666668,0.15303333333333335,0.12850000000000003,0.1141,0.12863333333333335,0.16353333333333334,0.043466666666666674,0.04376666666666667,0.06506666666666666,0.0635,0.20209999999999997,0.0406,0.03593333333333334,0.08706666666666667,0.02236666666666667,0.0441,0.1246,0.057633333333333335,0.31970000000000004,0.010366666666666666,0.0091,0.13746666666666665,0.0378,0.10576666666666668,0.0084,0.14536666666666667,0.03366666666666667,0.12786666666666666,0.23353333333333334,0.020233333333333332,0.1469,0.09666666666666666,0.07633333333333332,0.03473333333333333,0.0863,0.07816666666666666,0.08439999999999999,0.11076666666666667,0.19776666666666665,0.06086666666666667,0.04156666666666667,0.0557,0.18313333333333334,0.0751,0.03436666666666666,0.0509,0.019466666666666663,0.33559999999999995,0.08436666666666666,0.11243333333333334,0.2111333333333333,0.25956666666666667,0.08166666666666667,0.10853333333333333,0.025200000000000004,0.12463333333333333,0.23326666666666665,0.027200000000000002,1.0,0.05226666666666666
XLNX_y,0.09473333333333334,0.021433333333333332,0.08109999999999999,0.006633333333333334,0.0801,0.015166666666666669,0.0173,0.0019,0.08439999999999999,0.1151,0.03913333333333333,0.08159999999999999,0.09956666666666668,0.005766666666666667,0.0024333333333333334,0.034333333333333334,0.27853333333333335,0.03956666666666667,0.04963333333333333,0.28906666666666664,0.02266666666666667,0.13726666666666668,0.10173333333333333,0.0725,0.1802666666666667,0.0107,0.1782,0.057499999999999996,0.18726666666666666,0.0007,0.26516666666666666,0.030033333333333332,0.08583333333333333,0.010366666666666668,0.108,0.06673333333333333,0.023066666666666666,0.051666666666666666,0.07233333333333332,0.09593333333333333,0.23450000000000001,0.16823333333333335,0.0623,0.1476333333333333,0.08496666666666668,0.0654,0.2720333333333333,0.09206666666666667,0.011666666666666667,0.01746666666666667,0.027533333333333337,0.003966666666666666,0.0964,0.061533333333333336,0.014266666666666665,0.028766666666666666,0.022533333333333332,0.10099999999999999,0.015,0.13316666666666666,0.11703333333333332,0.014766666666666666,0.14576666666666666,0.12676666666666667,0.0013666666666666664,0.019233333333333335,0.017066666666666667,0.013733333333333334,0.10896666666666667,0.03813333333333333,0.05546666666666666,0.007766666666666667,0.044199999999999996,0.011466666666666667,0.014533333333333334,0.17743333333333333,0.05313333333333334,0.15713333333333332,0.0018333333333333333,0.056966666666666665,0.11596666666666666,0.010233333333333332,0.02266666666666667,0.005033333333333333,0.04153333333333334,0.1648666666666667,0.022833333333333334,0.2076,0.08666666666666667,0.0687,1.0
